step,lane,answer_ce,answer_acc,tail_gate,fill_gate,target_gate,nontarget_gate,decoy_gate
450,exact,4.43616,0.03125,0,0,0,0,0
450,kimi,4.26608,0.03125,0,0,0,0,0
450,srd,4.26803,0.03125,0.824399,0.301107,0.804699,0.79831,0
450,srd_f,4.27666,0.03125,0.736349,0.730386,0.72902,0.724542,0
475,exact,4.30272,0,0,0,0,0,0
475,kimi,4.23813,0,0,0,0,0,0
475,srd,4.23532,0.03125,0.823139,0.296417,0.79901,0.792724,0
475,srd_f,4.23118,0,0.733923,0.726605,0.723084,0.730733,0
500,exact,4.13987,0.03125,0,0,0,0,0
500,kimi,4.07157,0.09375,0,0,0,0,0
500,srd,4.07272,0.09375,0.820516,0.299157,0.793427,0.787201,0
500,srd_f,4.07668,0.09375,0.730585,0.723726,0.723209,0.727638,0
525,exact,4.35652,0,0,0,0,0,0
525,kimi,8.4027,0,0,0,0,0,0
525,srd,4.26208,0,0.817121,0.29409,0.788534,0.781409,0
525,srd_f,4.24568,0,0.77525,0.785018,0.794686,0.785905,0
550,exact,4.20869,0,0,0,0,0,0
550,kimi,4.16876,0,0,0,0,0,0
550,srd,4.17729,0,0.811564,0.296196,0.781793,0.77494,0
550,srd_f,4.21942,0,0.711763,0.729007,0.725659,0.7279,0
575,exact,4.26133,0,0,0,0,0,0
575,kimi,4.20014,0.0625,0,0,0,0,0
575,srd,4.21787,0.0625,0.80338,0.297932,0.77564,0.769,0
575,srd_f,4.2146,0.0625,0.723378,0.719287,0.713717,0.720401,0
600,exact,4.29984,0,0,0,0,0,0
600,kimi,4.23476,0,0,0,0,0,0
600,srd,4.25749,0,0.796963,0.291587,0.768393,0.762588,0
600,srd_f,4.24672,0,0.721597,0.713886,0.710184,0.7159,0
